order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent,fulfillment_days,delivery_delay,returned
12079,2024-11-22,2220,397,North,4,98.65,5,3,0,0
12080,2023-05-06,1566,325,East,5,81.31,20,10,0,0
12081,2022-05-01,1225,292,North,6,352.23,5,7,0,0
12082,2022-02-03,2044,239,West,1,217.51,10,7,0,0
12083,2022-12-15,2463,289,North,1,329.06,10,6,0,0
12084,2022-02-12,1752,313,South,9,28.41,10,1,0,0
12085,2023-10-26,2685,290,West,7,322.34,15,8,0,1
12086,2022-03-01,2413,357,South,7,413.01,20,2,0,0
12087,2023-02-02,1804,240,North,9,228.46,20,7,0,0
12088,2024-02-27,2526,369,West,3,365.83,10,9,0,1
12089,2024-07-05,2252,257,North,8,129.56,15,9,0,0
12090,2024-07-12,2712,235,South,1,272.09,0,2,1,0
12091,2024-09-11,2780,246,West,7,417.52,0,8,0,0
12092,2022-05-20,2793,305,West,4,336.2,5,10,1,0
12093,2024-03-04,2096,303,East,6,54.6,20,9,0,0
12094,2022-08-01,2361,203,South,2,262.41,5,6,0,0
12095,2022-10-27,1580,291,East,5,155.3,0,10,1,0
12096,2023-03-28,2221,364,North,7,434.85,5,2,0,0
12097,2022-08-29,1918,313,South,6,270.07,5,7,0,1
12098,2023-10-10,1569,322,East,4,90.89,20,2,0,0
12099,2023-02-12,1235,352,South,6,56.3,0,7,0,1
12100,2024-09-21,1368,217,East,7,492.76,15,8,0,0
12101,2024-06-02,1830,223,North,8,205.8,20,4,0,0
12102,2022-04-18,2895,316,North,5,393.45,5,6,0,0
12103,2022-09-18,2282,219,East,9,24.97,20,3,0,0
12104,2022-05-08,1029,215,West,5,415.12,10,4,0,0
12105,2022-12-25,2311,343,North,8,333.29,0,4,0,0
12106,2024-04-06,2698,286,North,6,165.5,0,9,0,0
12107,2024-05-13,2925,246,West,2,468.46,10,1,0,0
12108,2022-01-21,2970,290,South,1,303.22,20,8,0,0
12109,2022-07-10,1572,201,North,3,410.75,20,9,0,0
12110,2022-12-15,2449,249,West,6,482.75,10,5,1,0
12111,2024-03-26,1872,394,North,6,142.19,10,1,0,0
12112,2023-09-20,1015,386,North,6,230.61,5,7,1,0
12113,2022-08-03,1828,219,South,1,160.05,10,4,0,0
12114,2022-08-29,1876,261,East,2,455.97,15,6,0,0
12115,2022-02-26,1421,325,West,1,221.07,5,2,0,0
12116,2024-05-12,1973,335,North,6,495.71,10,6,0,0
12117,2022-01-10,1671,279,North,7,470.84,0,2,1,0
12118,2022-12-15,2508,206,West,4,67.0,5,6,0,0
12119,2023-01-06,1071,220,East,6,350.12,0,9,0,0
12120,2024-11-24,1156,217,West,4,453.99,20,10,0,0
12121,2024-05-27,2912,382,South,5,248.84,15,11,1,0
12122,2024-04-07,2270,366,North,1,164.59,0,11,0,0
12123,2024-02-18,2221,259,West,7,37.46,20,4,0,0
12124,2022-05-21,1980,353,West,1,50.46,10,2,0,0
12125,2022-10-06,2216,369,North,8,367.79,15,10,0,0
12126,2024-06-11,2832,210,North,5,341.76,20,1,1,0
12127,2022-12-10,1293,345,East,9,244.14,15,11,0,1
12128,2024-05-16,1641,287,North,4,54.55,20,1,1,0
12129,2022-11-22,1777,367,North,4,322.84,15,6,1,0
12130,2024-07-21,1702,296,East,3,337.41,20,10,0,0
12131,2024-08-20,2570,315,North,8,377.62,20,11,0,0
12132,2023-10-06,2929,223,North,6,165.68,10,8,1,0
12133,2022-11-07,1573,325,South,6,264.77,20,8,0,0
12134,2023-11-04,2845,395,East,8,186.33,0,4,1,0
12135,2022-10-04,1089,261,East,7,246.3,20,10,0,0
12136,2023-07-21,1683,387,West,9,149.25,10,10,0,0
12137,2022-10-06,2646,263,South,1,174.59,15,10,0,0
12138,2024-04-30,2681,326,East,2,194.07,20,8,0,0
12139,2023-12-14,1011,357,East,3,136.72,5,8,0,0
12140,2022-12-21,1340,370,North,9,459.72,10,1,0,0
12141,2024-07-05,1735,325,South,7,499.29,5,7,0,0
12142,2022-04-16,2910,371,North,7,419.31,0,4,0,1
12143,2022-08-26,1649,378,West,1,250.78,15,5,1,0
12144,2022-11-12,2693,342,East,8,229.33,5,7,0,1
12145,2022-09-25,2899,390,East,3,397.51,10,7,0,1
12146,2024-08-19,1213,280,South,5,43.36,0,1,1,0
12147,2023-05-04,2140,376,North,2,221.87,10,7,0,0
12148,2022-06-12,2750,291,East,5,377.89,5,11,0,1
12149,2023-11-19,1215,332,North,1,491.98,0,9,0,0
12150,2024-06-19,1640,263,South,4,150.01,20,4,1,0
12151,2022-05-29,1150,244,West,2,210.27,0,6,0,0
12152,2022-03-22,1277,224,South,3,112.96,15,3,0,0
12153,2022-03-11,2246,305,East,6,297.25,10,4,0,0
12154,2023-04-16,1269,227,West,9,21.65,0,9,0,0
12155,2024-04-01,1572,338,North,6,410.11,10,1,0,0
12156,2023-03-10,2056,251,West,2,68.71,20,5,0,0
12157,2023-10-10,2352,273,North,8,414.98,15,7,0,0
12158,2023-06-22,2015,258,South,2,415.87,0,3,0,0
12159,2022-08-07,1657,333,North,2,166.0,0,11,1,0
12160,2024-12-26,2625,340,South,1,387.87,5,8,0,0
12161,2024-03-01,1821,294,East,5,97.1,15,2,0,0
12162,2023-03-29,2671,300,North,3,119.81,20,10,1,1
12163,2023-07-29,1941,227,East,7,101.47,20,5,1,0
12164,2023-03-20,2313,320,West,1,418.26,15,4,0,1
12165,2022-04-25,2740,388,South,2,128.25,20,3,0,0
12166,2024-02-17,1465,288,South,3,179.33,0,11,1,0
12167,2023-09-14,1038,341,South,7,380.97,20,2,0,0
12168,2024-11-01,2588,316,East,1,180.9,5,9,1,0
12169,2024-10-20,1686,214,East,5,203.31,0,3,0,0
12170,2022-09-21,2799,346,South,1,25.27,20,1,0,0
12171,2024-04-13,1816,286,East,4,65.6,0,9,0,0
12172,2022-10-01,2671,247,North,5,415.93,20,3,1,1
12173,2024-09-25,2288,280,East,9,267.56,20,2,0,0
12174,2023-11-14,2218,302,South,9,125.1,15,9,0,0
12175,2024-02-24,2111,312,North,9,453.88,5,4,1,0
12176,2024-09-17,2562,232,North,3,217.3,5,2,0,0
12177,2022-10-14,1074,344,North,3,191.73,5,2,0,0
12178,2023-11-14,2854,280,West,9,269.99,20,5,0,0
12179,2023-10-09,2806,316,North,2,355.75,15,10,0,0
12180,2023-08-20,2861,281,South,3,128.97,5,4,0,0
12181,2022-03-11,1394,292,South,9,196.64,10,3,0,0
12182,2022-08-27,2610,228,East,6,23.98,5,2,0,0
12183,2023-05-22,1705,269,West,3,499.47,0,9,0,0
12184,2023-10-17,1644,250,South,1,84.96,0,10,0,0
12185,2023-01-05,1336,235,West,7,204.44,15,1,0,0
12186,2024-11-13,1411,248,West,1,137.15,20,7,0,0
12187,2023-05-18,1357,374,South,4,446.31,15,2,0,0
12188,2023-06-12,1293,286,East,2,113.45,15,10,0,0
12189,2024-05-05,1252,225,West,9,42.58,5,6,0,0
12190,2023-10-31,1847,355,South,3,333.99,15,6,0,0
12191,2023-12-18,2406,374,North,3,87.43,20,7,0,0
12192,2024-05-07,2089,374,East,9,392.71,15,7,0,0
12193,2023-06-01,2417,322,South,6,353.4,5,5,0,0
12194,2024-03-15,1548,259,South,7,183.85,10,11,0,0
12195,2023-04-23,1648,219,South,5,489.12,5,3,0,0
12196,2024-11-07,1151,229,North,6,421.44,20,8,0,0
12197,2022-12-03,1762,323,North,3,433.55,0,11,0,0
12198,2023-10-11,2091,247,East,5,404.5,20,2,0,0
12199,2022-02-20,1543,250,South,5,455.04,20,3,0,0
12200,2023-01-10,1954,382,West,6,140.12,5,8,1,0
12201,2023-01-30,2529,295,South,2,402.65,20,3,0,0
12202,2022-03-27,2778,358,North,9,235.8,15,6,0,0
12203,2024-12-06,1942,394,North,8,103.55,20,7,0,0
12204,2023-03-23,2076,277,South,7,212.62,20,3,1,0
12205,2023-12-24,2274,216,West,6,218.85,15,2,0,0
12206,2022-12-21,2393,229,West,7,230.14,10,9,0,0
12207,2024-06-17,1368,219,West,4,244.01,5,3,0,0
12208,2022-10-04,1111,367,North,9,292.29,0,5,0,0
12209,2022-12-30,1773,308,South,6,348.72,20,2,1,0
12210,2023-06-23,1556,328,West,9,229.73,20,8,0,0
12211,2022-11-11,1762,316,West,4,470.68,10,2,0,1
12212,2022-11-29,1776,369,West,3,338.32,20,4,0,0
12213,2024-04-26,2526,310,East,8,147.34,15,7,0,0
12214,2024-08-26,2646,222,East,1,226.09,0,6,0,0
12215,2022-02-27,1907,245,East,5,77.15,0,2,0,0
12216,2023-10-01,2017,367,West,7,145.83,20,2,1,0
12217,2024-07-23,1462,351,West,9,92.61,5,7,1,0
12218,2024-02-05,1306,379,South,7,34.53,10,1,0,0
12219,2024-10-30,1054,359,South,5,118.11,15,5,0,0
12220,2022-01-08,1747,238,West,5,73.32,20,9,0,0
12221,2023-10-18,2514,240,East,6,295.45,15,5,0,0
12222,2024-09-02,1408,363,East,6,437.36,0,3,1,0
12223,2023-03-03,1458,219,North,9,305.5,20,8,1,0
12224,2022-06-09,2812,280,South,6,83.99,10,1,0,0
12225,2022-12-24,1696,228,East,9,243.52,5,5,0,0
12226,2023-02-03,2428,298,West,6,273.86,15,11,0,0
12227,2022-01-16,2487,342,South,2,251.54,20,11,0,0
12228,2023-06-08,1110,264,North,2,346.7,15,9,0,0
12229,2022-07-08,2735,384,West,5,35.72,20,3,0,0
12230,2024-11-22,2545,364,East,7,183.55,10,3,0,0
12231,2022-07-11,2343,390,North,5,80.16,10,9,0,0
12232,2024-04-28,2973,285,West,8,162.95,20,5,0,0
12233,2022-08-28,2277,307,South,2,474.24,20,7,0,0
12234,2023-11-15,2984,241,East,1,193.44,20,4,0,0
12235,2022-08-24,1533,203,North,7,78.83,10,9,0,0
12236,2022-06-14,2866,326,East,7,304.41,10,2,0,0
12237,2024-08-15,1872,349,West,9,52.32,10,4,0,0
12238,2024-01-09,1357,274,East,7,88.18,0,4,1,0
12239,2024-11-27,2332,207,North,6,75.02,0,9,1,0
12240,2024-06-02,1685,299,North,4,435.99,15,1,0,0
12241,2022-08-04,2450,356,East,5,427.44,20,8,1,0
12242,2023-08-28,2295,306,North,6,26.88,15,8,0,0
12243,2022-07-12,1440,272,North,3,486.28,5,4,0,0
12244,2022-08-21,1595,288,South,2,120.65,5,7,0,0
12245,2023-03-03,2671,367,North,3,294.05,0,7,0,0
12246,2022-02-17,1482,223,North,7,103.27,20,9,0,0
12247,2024-09-07,1239,357,East,9,379.41,15,7,0,0
12248,2024-10-29,2875,312,East,5,347.64,15,5,0,0
12249,2022-12-22,2912,242,South,8,115.85,5,1,0,0
12250,2023-07-07,2858,312,West,1,160.61,5,4,0,1
12251,2022-08-05,2549,351,South,7,296.68,15,7,0,0
12252,2022-02-07,2547,395,North,3,153.69,5,1,0,0
12253,2024-05-19,2252,370,East,1,201.13,20,3,0,0
12254,2022-05-29,2151,387,West,1,43.2,15,7,0,0
12255,2023-07-06,1841,306,South,2,343.18,0,11,0,0
12256,2022-05-03,2250,202,North,3,293.89,15,3,1,0
12257,2023-10-21,2217,274,North,7,206.91,0,5,0,0
12258,2023-03-03,1727,255,North,3,350.27,20,9,0,0
12259,2023-12-18,2076,312,North,7,390.16,10,8,0,1
12260,2024-04-11,2922,272,South,5,101.24,0,8,0,0
12261,2022-02-22,2574,224,North,4,25.32,10,5,0,0
12262,2023-01-20,2542,386,East,7,262.14,20,10,1,0
12263,2023-01-18,2479,300,North,7,213.19,10,4,0,0
12264,2024-05-17,2283,210,East,9,450.49,10,1,1,0
12265,2022-04-06,1731,216,East,1,410.08,20,9,1,0
12266,2024-01-01,1499,342,South,1,181.29,0,6,0,0
12267,2024-04-01,1490,283,South,7,349.19,20,5,0,0
12268,2023-02-19,1296,205,North,8,101.02,5,4,0,0
12269,2022-11-23,1453,367,West,6,385.5,20,4,0,0
12270,2022-10-17,1360,220,West,2,350.5,5,1,0,0
12271,2023-02-14,2936,320,South,8,332.7,5,6,0,1
12272,2024-10-24,2495,228,North,4,222.63,20,8,0,0
12273,2022-04-25,2167,389,East,8,85.08,0,10,0,0
12274,2023-10-06,2924,371,West,5,495.28,20,3,0,0
12275,2024-02-19,2604,281,North,9,269.08,20,4,0,0
12276,2022-03-17,2214,370,East,8,100.21,20,6,0,0
12277,2023-04-30,2837,369,South,5,383.63,0,7,1,0
12278,2023-11-03,2963,211,North,3,429.24,10,10,0,0
12279,2023-12-01,2396,207,East,4,298.78,20,11,0,0
12280,2023-12-21,2133,275,West,2,463.23,15,1,1,0
12281,2023-11-23,2946,278,North,4,75.13,10,4,0,0
12282,2022-03-21,2918,232,South,3,228.55,10,7,0,0
12283,2024-04-08,2880,222,East,5,203.33,5,6,1,0
12284,2022-12-07,2227,229,South,7,116.15,5,10,0,0
12285,2023-06-13,1731,392,West,1,192.67,0,5,0,0
12286,2022-02-16,1476,239,East,9,172.51,5,11,0,0
12287,2024-10-25,2245,236,North,2,484.87,0,10,0,0
12288,2024-05-06,2177,237,North,4,185.58,0,3,0,0
12289,2023-02-06,1361,290,North,9,83.09,10,7,0,0
12290,2023-06-18,2869,292,South,4,295.05,10,11,0,0
12291,2022-04-28,1323,394,West,1,63.93,10,5,0,0
12292,2024-03-14,2047,316,South,3,122.84,10,9,0,0
12293,2023-11-19,2924,254,East,6,264.43,10,10,0,0
12294,2022-07-31,1078,211,North,5,314.22,5,3,0,0
12295,2023-02-10,1961,240,North,6,213.27,20,8,0,0
12296,2022-06-27,2790,333,West,8,169.32,20,8,1,0
12297,2023-10-10,1165,255,West,2,316.8,15,5,0,0
12298,2022-06-26,1592,326,West,1,246.83,20,7,0,0
12299,2024-08-16,2767,329,East,1,449.28,0,9,0,0
12300,2022-10-14,1683,346,West,6,88.21,15,11,0,0
12301,2023-10-06,1666,388,North,6,191.83,10,4,0,0
12302,2024-01-27,2062,258,West,8,400.22,5,2,0,0
12303,2022-02-10,2442,254,East,4,172.07,20,7,0,0
12304,2024-06-21,2126,380,East,7,151.56,10,4,0,0
12305,2024-12-05,2290,256,East,5,97.59,0,7,0,0
12306,2023-12-04,2989,300,South,6,95.43,0,7,0,0
12307,2024-08-25,2427,270,East,8,74.6,0,1,0,0
12308,2024-09-05,2390,241,North,6,115.38,20,8,0,0
12309,2022-03-29,2165,245,South,9,74.62,0,9,0,0
12310,2023-01-11,1903,234,West,5,73.58,10,10,1,0
12311,2023-08-19,1515,245,East,9,201.27,10,4,0,0
12312,2022-12-01,2403,292,East,9,325.15,15,3,1,0
12313,2024-10-16,1687,345,South,1,346.4,5,7,0,0
12314,2023-05-16,2012,394,West,2,220.84,0,3,0,0
12315,2022-09-07,1156,269,East,4,90.79,10,2,0,1
12316,2022-09-15,1810,299,East,2,408.94,5,8,0,1
12317,2023-09-03,1152,330,North,6,79.07,5,3,0,0
12318,2024-09-11,1850,320,West,3,26.55,5,6,0,0
12319,2022-01-26,2742,228,North,2,396.58,10,1,0,0
12320,2024-08-09,2105,222,East,5,24.89,10,7,0,0
12321,2023-10-18,1505,282,North,3,472.21,15,3,0,0
12322,2022-05-04,1409,276,West,2,462.99,0,6,1,0
12323,2023-06-14,1530,212,West,2,498.53,20,4,1,0
12324,2024-09-01,1842,244,North,6,229.71,0,10,0,0
12325,2022-04-08,1484,289,West,8,462.59,5,1,0,0
12326,2022-11-17,2879,366,West,1,265.33,0,10,1,0
12327,2023-04-13,2491,271,South,7,198.3,20,11,0,0
12328,2022-04-18,2498,216,East,6,289.28,5,9,0,0
12329,2022-07-01,2876,339,South,9,235.69,15,1,0,0
12330,2023-04-08,1153,229,South,6,81.25,20,7,0,0
12331,2023-05-14,1967,216,North,1,125.75,15,2,0,0
12332,2024-08-15,2380,370,North,3,331.8,5,6,0,0
12333,2024-06-05,2590,303,North,2,172.13,10,7,0,0
12334,2022-07-23,2525,276,West,4,368.22,10,8,0,0
12335,2022-01-25,2725,229,East,4,161.33,0,4,0,0
12336,2023-08-31,1561,326,North,1,150.03,5,8,0,0
12337,2024-04-07,1293,379,West,4,183.15,5,10,1,0
12338,2024-10-23,2029,370,North,2,452.56,20,7,0,0
12339,2023-03-07,2078,399,East,5,58.83,15,3,0,0
12340,2024-07-21,1551,341,North,9,27.69,5,5,0,0
12341,2022-04-15,1498,287,East,8,126.99,0,5,0,0
12342,2023-04-10,2378,338,North,3,125.84,10,6,0,0
12343,2022-09-18,1736,239,East,2,242.41,20,11,0,0
12344,2022-02-17,1830,397,South,9,88.73,20,11,0,1
12345,2022-05-30,1691,225,West,4,107.54,10,1,0,0
12346,2023-09-23,2616,243,North,7,265.96,20,7,0,0
12347,2024-01-17,1019,351,North,2,160.88,15,2,0,0
12348,2024-08-24,1440,261,East,4,470.95,20,6,0,0
12349,2022-02-21,1818,260,West,1,195.64,0,9,0,0
12350,2023-02-17,2789,367,East,5,439.63,5,1,0,0
12351,2022-09-07,1881,212,West,9,462.36,5,1,1,0
12352,2022-12-08,1332,381,West,5,467.9,5,9,1,0
12353,2023-09-03,1779,212,North,7,255.13,15,6,0,0
12354,2024-02-01,1618,297,West,4,299.24,10,5,0,1
12355,2023-06-16,1085,301,West,3,84.37,0,2,0,0
12356,2024-08-15,2906,396,North,4,458.94,5,10,0,0
12357,2023-12-14,2722,221,North,3,360.36,15,5,0,0
12358,2023-01-20,2325,360,East,6,166.79,0,4,0,0
12359,2023-03-19,1125,246,South,1,84.04,5,1,0,0
12360,2022-06-09,1443,211,North,6,489.77,10,2,1,1
12361,2022-12-11,2309,352,East,3,215.0,15,4,0,0
12362,2023-02-14,1110,259,North,9,80.64,0,9,0,0
12363,2023-01-03,1491,353,East,9,66.65,15,10,0,0
12364,2023-03-25,1979,261,West,6,70.08,10,4,0,0
12365,2022-11-11,1488,339,South,6,113.67,15,11,0,0
12366,2023-01-01,2947,205,East,2,396.7,15,8,0,0
12367,2023-05-24,2723,393,South,4,211.34,5,4,0,0
12368,2023-04-23,1089,213,North,4,317.34,10,1,0,1
12369,2023-04-04,2402,330,North,5,273.07,20,5,0,1
12370,2024-12-02,1008,287,West,2,496.18,0,3,1,0
12371,2022-08-15,1691,393,North,7,92.79,0,5,0,0
12372,2022-12-11,1445,353,South,2,457.89,0,8,0,0
12373,2022-04-17,1936,281,West,2,476.12,20,7,0,0
12374,2024-07-14,1739,375,South,9,240.53,5,10,0,0
12375,2024-01-30,2766,285,West,9,407.1,10,2,1,0
12376,2022-04-30,1611,364,South,4,157.08,5,11,0,0
12377,2024-02-03,1870,285,East,3,95.06,5,9,0,0
12378,2022-09-22,1987,216,West,8,63.34,10,1,0,0
12379,2022-04-05,1609,382,East,3,67.93,0,8,0,0
12380,2022-04-15,2125,394,North,6,294.58,15,8,0,0
12381,2024-07-24,2330,304,South,3,264.41,10,10,0,0
12382,2022-03-03,2421,303,West,7,493.18,5,8,0,1
12383,2022-03-19,2528,304,North,8,122.57,5,8,1,1
12384,2022-01-13,1859,362,South,7,419.5,0,9,0,0
12385,2022-06-10,1039,305,East,9,80.19,20,10,0,0
12386,2022-11-28,1432,348,East,6,224.83,10,5,0,0
12387,2023-11-28,1114,228,South,3,458.57,15,2,1,0
12388,2023-05-19,1129,374,West,8,81.89,10,1,0,0
12389,2022-07-26,1471,373,South,2,487.01,20,1,0,0
12390,2024-10-02,1499,372,North,6,50.48,15,5,0,0
12391,2022-12-16,2735,225,South,1,175.13,5,5,0,0
12392,2024-04-02,2450,337,West,6,164.84,0,11,0,0
12393,2023-03-06,1056,367,West,4,41.56,0,2,1,0
12394,2023-04-08,2787,391,East,6,337.28,10,1,0,0
12395,2024-07-28,1287,234,South,8,110.56,5,2,0,0
12396,2022-08-29,2436,261,South,4,260.96,20,1,0,0
12397,2022-05-12,2939,304,North,2,69.15,15,10,1,1
12398,2022-01-04,1237,317,South,6,200.84,20,11,0,0
12399,2024-09-12,2842,367,West,5,397.71,10,8,0,0
12400,2023-10-08,1741,307,South,1,443.06,15,7,0,1
12401,2023-03-25,1483,369,North,1,188.86,0,6,0,0
12402,2023-02-24,1079,378,East,3,352.92,20,10,0,0
12403,2022-01-31,2869,339,North,9,208.17,0,8,0,1
12404,2023-05-08,2600,339,West,1,141.4,5,9,0,0
12405,2024-12-12,1124,269,East,7,126.06,5,8,0,1
12406,2024-06-04,1969,285,East,9,327.8,5,4,0,0
12407,2022-04-09,1172,254,West,4,307.16,0,7,0,0
12408,2022-05-05,2010,353,East,7,272.08,5,9,0,1
12409,2022-01-30,2054,345,East,3,144.23,10,11,0,0
12410,2022-02-18,2294,353,East,6,161.27,0,9,0,1
12411,2023-06-30,1796,212,South,2,450.58,15,9,1,0
12412,2024-06-08,2285,292,South,2,301.41,10,8,0,0
12413,2024-05-08,1391,312,North,2,420.37,0,11,0,0
12414,2022-04-11,1564,371,South,7,267.56,0,3,0,0
12415,2022-12-25,2431,210,North,8,352.5,15,6,0,0
12416,2023-08-10,2706,266,South,5,162.5,0,9,0,0
12417,2023-11-13,1624,321,South,4,219.87,5,6,0,0
12418,2022-04-27,1463,239,East,6,100.28,10,5,0,0
12419,2022-02-05,2717,364,South,6,309.78,5,8,0,0
12420,2023-11-09,1362,258,North,7,236.67,0,4,0,0
12421,2024-06-16,1326,358,North,1,374.11,15,10,1,1
12422,2023-05-17,1215,229,East,7,498.26,5,10,1,0
12423,2022-10-13,2662,288,North,4,194.12,0,3,0,0
12424,2024-01-06,1642,346,South,8,91.8,0,8,0,0
12425,2024-01-18,2674,254,North,4,277.72,15,11,0,0
12426,2023-02-21,2839,398,South,5,135.39,20,2,0,0
12427,2022-06-06,2383,361,North,9,242.38,10,10,0,0
12428,2023-06-19,2670,276,South,1,149.47,0,9,0,0
12429,2023-11-10,2519,203,West,2,71.3,10,3,1,0
12430,2023-07-03,1524,322,East,5,487.09,10,4,0,0
12431,2022-11-03,1388,286,North,7,111.01,0,2,1,0
12432,2023-03-09,2253,240,West,1,344.05,15,6,0,1
12433,2022-01-30,2392,269,West,7,297.8,20,11,0,0
12434,2023-09-08,2205,269,West,7,473.2,0,9,0,0
12435,2024-02-26,1140,349,North,5,323.43,20,7,0,0
12436,2023-07-08,1943,375,South,3,177.11,5,11,0,0
12437,2024-12-15,2765,210,East,2,110.7,15,4,0,0
12438,2024-12-13,2914,284,West,5,363.33,15,6,0,0
12439,2024-01-27,1432,255,East,5,232.9,0,9,0,0
12440,2023-08-12,1692,218,North,1,440.78,15,8,0,0
12441,2024-12-17,1161,343,East,3,457.38,20,11,0,0
12442,2023-04-08,2545,359,South,9,82.99,15,3,0,0
12443,2024-11-04,2289,202,West,9,348.67,15,3,0,0
12444,2022-09-26,1143,356,East,2,291.48,0,7,0,0
12445,2022-01-30,2735,283,North,9,275.41,10,6,0,0
12446,2023-12-28,1029,202,South,2,424.13,15,10,0,0
12447,2022-08-22,1549,269,East,9,94.08,10,10,0,0
12448,2024-07-01,1882,223,North,2,152.42,15,6,0,0
12449,2022-05-12,1492,323,South,9,358.49,20,10,0,0
12450,2023-04-26,2107,221,West,6,288.74,10,2,0,0
12451,2024-09-02,1704,312,North,8,72.89,20,5,0,0
12452,2024-07-06,1465,303,North,4,477.05,0,6,0,0
12453,2022-01-19,1223,238,South,3,169.83,0,9,0,0
12454,2023-06-08,1846,352,West,6,145.32,20,9,1,0
12455,2024-09-05,2218,387,West,9,146.6,0,11,0,0
12456,2024-07-11,1331,384,South,6,432.1,20,5,0,1
12457,2024-08-09,1161,381,North,1,259.59,15,10,1,0
12458,2022-10-25,1043,218,East,9,330.33,15,3,1,0
12459,2023-01-11,1717,315,South,5,24.7,0,10,0,0
12460,2022-07-29,1632,304,North,4,201.51,0,3,0,0
12461,2023-11-30,2472,297,West,3,316.34,15,11,0,0
12462,2022-05-05,2326,375,West,8,33.91,0,10,0,0
12463,2022-10-10,1481,266,East,8,404.64,0,8,0,1
12464,2022-07-22,1258,328,East,8,447.77,15,9,0,0
12465,2023-04-02,2436,289,East,4,378.95,5,1,0,0
12466,2024-12-21,1453,213,North,2,453.43,0,10,0,0
12467,2022-08-27,2713,355,South,7,264.75,5,5,0,0
12468,2024-03-26,2089,257,West,6,406.17,0,6,0,0
12469,2023-11-29,2065,306,West,5,295.15,5,3,0,0
12470,2023-01-26,2434,320,South,6,63.56,10,8,0,0
12471,2024-03-05,2039,227,South,5,125.3,5,9,0,0
12472,2022-01-27,2600,350,North,5,382.45,15,7,0,0
12473,2022-05-14,1475,308,South,4,365.51,20,6,0,0
12474,2023-09-16,1277,279,West,8,118.33,20,4,0,0
12475,2022-10-27,2602,219,South,4,415.24,5,1,0,0
12476,2022-08-23,2759,326,North,8,233.15,0,7,0,0
12477,2024-11-21,2316,358,South,7,278.31,0,5,0,1
12478,2024-11-03,2370,317,West,8,317.65,0,7,0,0
12479,2023-07-10,1240,398,North,8,478.91,0,6,0,1
12480,2022-03-28,2849,346,North,1,95.05,0,2,0,0
12481,2024-04-14,2742,232,West,3,341.98,5,4,1,0
12482,2022-05-19,1977,257,East,9,284.61,5,1,0,0
12483,2023-05-07,1665,241,North,7,94.78,0,2,0,0
12484,2024-06-25,2483,290,West,3,446.65,5,2,1,0
12485,2024-04-28,1830,256,South,4,50.73,10,9,0,0
12486,2022-04-26,2550,224,East,7,480.84,10,8,0,0
12487,2022-10-19,2830,327,West,7,359.7,10,5,0,0
12488,2024-08-31,1894,266,West,8,431.88,15,4,0,0
12489,2024-01-19,2483,370,South,8,131.74,0,8,0,0
12490,2024-08-10,1662,256,East,6,372.63,0,7,1,0
12491,2024-04-30,2506,256,West,3,168.82,5,3,0,0
12492,2024-12-05,1484,350,North,2,25.69,5,10,0,0
12493,2024-03-06,2506,327,East,3,75.37,5,4,1,0
12494,2024-01-02,2402,356,South,5,179.51,10,6,0,0
12495,2022-04-30,2708,398,North,1,79.72,5,7,1,0
12496,2022-07-12,1690,358,West,7,270.73,15,7,0,1
12497,2024-01-28,2064,342,North,1,343.17,5,6,0,0
12498,2023-03-03,1148,366,West,9,236.54,20,9,0,0
12499,2023-09-14,1205,216,East,7,253.03,10,8,1,0
12500,2024-04-03,1563,272,East,6,154.48,5,9,0,0
12501,2024-11-17,2653,237,North,6,86.28,20,1,0,0
12502,2023-05-29,2996,297,South,4,121.47,0,7,0,0
12503,2023-10-01,1264,390,East,1,149.81,15,8,1,0
12504,2023-09-20,1162,245,South,5,486.5,15,9,0,1
12505,2024-05-15,2937,224,North,1,195.18,10,6,0,0
12506,2022-12-01,2028,207,East,6,299.18,0,5,0,0
12507,2024-04-26,1745,343,East,8,152.28,10,2,0,1
12508,2024-05-30,2249,241,South,7,117.28,5,6,0,0
12509,2024-09-28,2999,241,East,8,235.28,15,8,0,0
12510,2022-05-24,2012,216,West,7,488.78,5,1,0,0
12511,2023-01-11,1372,380,North,1,350.88,15,9,0,0
12512,2024-10-01,2442,347,North,3,358.76,15,4,0,0
12513,2024-01-24,2929,205,East,9,198.05,20,7,0,0
12514,2022-03-04,2099,241,East,4,267.71,0,11,0,0
12515,2024-09-09,1868,222,South,2,129.36,5,9,0,0
12516,2022-03-10,1034,346,East,2,310.58,10,11,1,0
12517,2023-10-26,1835,361,West,6,276.73,10,7,0,0
12518,2024-09-12,1957,339,East,6,266.61,5,5,1,0
12519,2023-06-16,1880,295,South,4,450.06,5,1,0,0
12520,2022-02-12,2982,203,East,2,441.47,5,11,1,0
12521,2024-07-13,2058,248,East,1,237.98,5,8,0,0
12522,2022-01-22,2707,385,South,7,278.1,5,11,0,0
12523,2024-08-01,1956,340,South,5,366.81,20,9,0,0
12524,2024-09-24,1605,246,North,8,256.12,0,5,1,0
12525,2023-09-25,2660,286,South,3,386.36,20,7,0,0
12526,2022-08-29,2739,284,East,3,245.17,15,1,0,0
12527,2024-12-21,1737,386,East,6,149.52,5,2,0,0
